"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"Zic2","Zic2","MA1629.1","-1.28985",0.90165,0.797609,0.804892,0.0462296,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"BARHL1","BARHL1","MA0877.2","-1.29235",0.902077,0.876695,0.884044,0.0458863,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","-1.31029",0.905158,0.818097,0.825451,0.0468711,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"FOXN3","FOXN3","MA1489.1","-1.31957",0.906743,0.753165,0.765425,0.0824667,79,"False",0.987201309041835,1.75241261957718e-07,0.0022278655192983,NA,NA,NA,0.884930336055679,0.93138891398571
"NR4A2","NR4A2","MA0160.1","-1.33628",0.9095,0.886859,0.893566,0.0444433,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"TCF7L1","TCF7L1","MA1421.1","-1.33889",0.909879,0.759564,0.767411,0.0461419,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"SREBF2","SREBF2","MA0596.1","-1.34756",0.911321,0.827179,0.834496,0.0472511,79,"False",0.987201309041835,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
"ZNF382","ZNF382","MA1594.1","-1.356",0.912674,0.675356,0.680435,0.0329369,79,"False",0.987201309041835,0.000273833183853151,0.743489746813911,NA,NA,NA,0.344212273338612,0.149386262691494
"Rarb","Rarb","MA0857.1","-1.35791",0.912967,0.676559,0.683853,0.0461638,79,"False",0.987201309041835,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281
"PPARA","PPARA::RXRA","MA1148.1","-1.3589",0.91306,0.753619,0.759183,0.0294054,79,"False",0.987201309041835,1.72255081629245e-08,0.0722117241859155,0.229933470943346,0.231356286619108,-0.308604521683373,0.0206591316100465,0.363479716947581
"RXRA","PPARA::RXRA","MA1148.1","-1.3589",0.91306,0.753619,0.759183,0.0294054,79,"False",0.987201309041835,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"POU4F2","POU4F2","MA0683.1","-1.36792",0.91452,0.675117,0.685626,0.0620777,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"SOX21","SOX21","MA0866.1","-1.39412",0.91854,0.682529,0.69156,0.051882,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"NR2F2","NR2F2","MA1111.1","-1.40352",0.920007,0.812921,0.822183,0.0609213,79,"True",0.987201309041835,1.80531895391304e-06,8.55695464733481e-06,0.240105895320305,0.241438875454818,0.40114314079574,0.0515089745492369,0.191544380031509
"NR1H4","NR1H4","MA1110.1","-1.4073",0.920499,0.787234,0.795691,0.0465773,79,"False",0.987201309041835,NA,NA,NA,NA,NA,NA,NA
"ESRRA","ESRRA","MA0592.3","-1.4088",0.920773,0.767657,0.776198,0.0539018,79,"False",0.987201309041835,3.97009204015718e-06,0.000686998334671645,0.814314479916059,0.813849267481223,-0.204395105781407,0.02047786984313,0.14713666348662
"FOXP2","FOXP2","MA0593.1","-1.40971",0.920892,0.814522,0.825244,0.0652607,79,"False",0.987201309041835,4.86436902968458e-08,0.00187558533295347,0.772027980607634,0.772513045900264,-0.28798201826809,0.229333747684545,0.891887599350118
"RXRB","RXRB","MA1555.1","-1.41031",0.920957,0.757086,0.763751,0.0381152,79,"False",0.987201309041835,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401
"Foxj2","Foxj2","MA0614.1","-1.41247",0.921305,0.841654,0.852875,0.0691349,79,"False",0.987201309041835,0.00525283394052913,0.300622481671045,NA,NA,NA,0.500378498035267,0.289714628494307
"SNAI2","SNAI2","MA0745.2","-1.43863",0.925045,0.806068,0.814747,0.0480042,79,"False",0.98987295148248,NA,NA,NA,NA,NA,NA,NA
"FOXF2","FOXF2","MA0030.1","-1.48437",0.931313,0.765776,0.775928,0.0547246,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXO3","FOXO3","MA0157.2","-1.49827",0.933143,0.811931,0.823193,0.061503,79,"False",0.993777654822335,2.73901594705866e-06,0.000149971706560849,NA,NA,NA,0.390556849539285,0.842363278575441
"FOXC2","FOXC2","MA0846.1","-1.51387",0.935169,0.806344,0.818261,0.0690216,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXI1","FOXI1","MA0042.2","-1.52419",0.936414,0.837221,0.849178,0.0588432,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"CDX1","CDX1","MA0878.2","-1.53416",0.937705,0.772654,0.783456,0.0626567,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"Foxf1","Foxf1","MA1606.1","-1.54456",0.938943,0.798592,0.811742,0.0699218,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXP1","FOXP1","MA0481.3","-1.56298",0.941129,0.803374,0.816202,0.0657365,79,"False",0.993777654822335,2.94658455447063e-22,3.9209083319838e-11,0.677282640807215,0.677597927378568,-0.126753680971613,0.00375742234428641,0.273771635671182
"RORA","RORA","MA0072.1","-1.56808",0.941677,0.755401,0.76483,0.0397929,79,"False",0.993777654822335,3.26516298837951e-07,2.17837902603835e-06,0.7972398650024,0.79776238489057,0.240602370220165,0.00177467292228265,0.137463228894801
"NR2F1","NR2F1","MA1537.1","-1.57227",0.94217,0.746,0.753464,0.0322772,79,"False",0.993777654822335,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642
"RARA","RARA::RXRA","MA0159.1","-1.57742",0.942815,0.791497,0.797519,0.0313268,79,"False",0.993777654822335,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"RXRA","RARA::RXRA","MA0159.1","-1.57742",0.942815,0.791497,0.797519,0.0313268,79,"False",0.993777654822335,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"THRB","THRB","MA1576.1","-1.62488",0.948046,0.731372,0.738049,0.0319799,79,"False",0.993777654822335,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538
"Sox11","Sox11","MA0869.1","-1.63006",0.948597,0.645674,0.656775,0.0532648,79,"False",0.993777654822335,0.00217797903562766,0.369473523817987,0.768256618963124,0.768815561044255,-0.531011247675108,0.25673915967981,0.313814742414662
"ZNF274","ZNF274","MA1592.1","-1.63477",0.949117,0.768335,0.775754,0.038541,79,"False",0.993777654822335,0.053665004549303,0.360378132654671,0.92943744364414,NA,-0.231362380202651,0.720258516062568,0.376637125898794
"NR2C1","NR2C1","MA1535.1","-1.67063",0.952778,0.899711,0.9102,0.0560356,79,"False",0.993777654822335,0.572427130936809,0.177498754088714,NA,NA,NA,0.359881952411498,0.880704362381805
"ZKSCAN1","ZKSCAN1","MA1585.1","-1.67927",0.953556,0.78117,0.790744,0.0395108,79,"False",0.993777654822335,4.36795117957035e-06,0.0207539635041016,NA,NA,NA,0.152914923912095,0.128603740934393
"RUNX1","RUNX1","MA0002.2","-1.67958",0.953656,0.844116,0.852338,0.0438902,79,"False",0.993777654822335,0.000231211794443627,0.00266844905234418,0.407835390416994,0.409193582499894,0.311454994991717,0.968727668091942,0.694600735560215
"ESRRB","ESRRB","MA0141.3","-1.69046",0.954686,0.760999,0.771515,0.0527693,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"NFIC","NFIC","MA0161.2","-1.69677",0.955269,0.822585,0.833577,0.0520715,79,"False",0.993777654822335,6.3523107465988e-09,1.22453231421673e-09,0.218152121388129,0.219580423746946,0.523380605246357,0.0232544941854471,0.523753198781806
"Foxl2","Foxl2","MA1607.1","-1.70411",0.955941,0.761132,0.774689,0.0599722,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"GRHL1","GRHL1","MA0647.1","-1.71606",0.957043,0.738465,0.748851,0.0453827,79,"False",0.993777654822335,0.00358559994384927,0.184795431074144,0.325873921058512,0.326825806354752,-0.222962705492923,0.825565651533606,0.413180655995641
"Esrrg","Esrrg","MA0643.1","-1.72525",0.957918,0.807884,0.81775,0.0499462,79,"False",0.993777654822335,0.0510574237662671,0.388842129701944,NA,NA,NA,0.187668314527655,0.551184749036764
"FOXC1","FOXC1","MA0032.2","-1.74534",0.959674,0.81165,0.825264,0.0638796,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXO6","FOXO6","MA0849.1","-1.77552",0.962214,0.839767,0.853485,0.0603413,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXA3","FOXA3","MA1683.1","-1.78149",0.962707,0.79897,0.81337,0.0642906,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"ZNF136","ZNF136","MA1588.1","-1.81102",0.965064,0.718442,0.727715,0.0430269,79,"False",0.993777654822335,0.120896200486787,0.484852948681258,NA,NA,NA,0.379091362377811,0.205489660724178
"FOXK2","FOXK2","MA1103.2","-1.81335",0.965232,0.796715,0.811392,0.0652058,79,"False",0.993777654822335,0.00710196280384744,0.270358341488468,NA,NA,NA,0.563643947187311,0.159652131320477
"FOXB1","FOXB1","MA0845.1","-1.81335",0.965234,0.781707,0.796028,0.0639592,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXO4","FOXO4","MA0848.1","-1.8296",0.966456,0.855858,0.869398,0.0575392,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"ZNF143","ZNF143","MA0088.2","-1.86235",0.968829,0.737537,0.746474,0.0372543,79,"False",0.993777654822335,0.0511374169130731,0.377210929835357,NA,NA,NA,0.213228761129389,0.344795836359772
"BARHL2","BARHL2","MA0635.1","-1.86517",0.969047,0.85176,0.863159,0.0517577,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXA2","FOXA2","MA0047.3","-1.88302",0.970256,0.795011,0.810188,0.0632008,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXG1","FOXG1","MA0613.1","-1.91114",0.972141,0.808946,0.825753,0.0796731,79,"False",0.993777654822335,4.82672710999899e-09,6.21513521939683e-06,0.393301241085567,0.394349630050451,0.116289098170759,0.452127731338976,0.721725095456855
"PPARD","PPARD","MA1550.1","-1.93439",0.973574,0.743759,0.75284,0.0383966,79,"False",0.993777654822335,0.223032444191338,0.033082868714569,NA,NA,NA,0.537185713767645,0.876595041807984
"Foxj3","Foxj3","MA0851.1","-1.9695",0.975667,0.765204,0.779994,0.065329,79,"False",0.993777654822335,0.604144532760891,0.00773039648230331,NA,NA,NA,0.706755078913021,0.311365667316275
"FOXL1","FOXL1","MA0033.2","-1.97803",0.976138,0.866907,0.88206,0.0627844,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXD1","FOXD1","MA0031.1","-1.98826",0.976702,0.818927,0.834363,0.061805,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"FOXD2","FOXD2","MA0847.2","-1.99976",0.977336,0.798883,0.812352,0.0558244,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"RXRB","RXRB","MA0855.1","-2.04501",0.979648,0.709141,0.719728,0.0384191,79,"False",0.993777654822335,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401
"Rxra","Rxra","MA0512.2","-2.0654",0.980629,0.712269,0.722924,0.0382047,79,"False",0.993777654822335,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"FOXE1","FOXE1","MA1487.1","-2.085",0.981559,0.760747,0.774922,0.0584576,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"Nr2f6","Nr2f6","MA0677.1","-2.10801",0.982539,0.733943,0.744364,0.0326654,79,"False",0.993777654822335,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863
"RXRG","RXRG","MA0856.1","-2.16946",0.985041,0.718782,0.729869,0.0392654,79,"False",0.993777654822335,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356
"NR6A1","NR6A1","MA1541.1","-2.18352",0.985584,0.73784,0.748165,0.0414793,79,"False",0.993777654822335,0.000462866633419379,0.00435356099522101,NA,NA,NA,0.0243215206258684,0.535298326365384
"SOX14","SOX14","MA1562.1","-2.18804",0.98574,0.765625,0.778832,0.049953,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"NR5A1","NR5A1","MA1540.1","-2.20243",0.986268,0.833805,0.845569,0.0485548,79,"False",0.993777654822335,NA,NA,NA,NA,NA,NA,NA
"ESR2","ESR2","MA0258.2","-2.31075",0.989628,0.789565,0.800151,0.0352489,79,"False",0.995899406844106,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"NR1H2","NR1H2::RXRA","MA0115.1","-2.52994",0.994324,0.661505,0.674225,0.0357417,79,"False",0.997552363177806,0.062027700849731,0.0571317980524257,NA,NA,NA,0.0431438947974769,0.120517758841279
"RXRA","NR1H2::RXRA","MA0115.1","-2.52994",0.994324,0.661505,0.674225,0.0357417,79,"False",0.997552363177806,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"FOXA1","FOXA1","MA0148.4","-2.65371",0.996046,0.766205,0.786924,0.0628044,79,"False",0.997552363177806,NA,NA,NA,NA,NA,NA,NA
"Nr5a2","Nr5a2","MA0505.1","-2.6755",0.996296,0.764919,0.778761,0.0425023,79,"False",0.997552363177806,NA,NA,NA,NA,NA,NA,NA
"Degrees","Degrees","of","freedom:",37460,NA,NA,NA,NA,"False",1,NA,NA,NA,NA,NA,NA,NA
