"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"SIX2","SIX2","MA1119.1","-4.34008",0.999994,0.730446,0.737451,0.04606,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BATF3","BATF3","MA0835.2","-4.35434",0.999995,0.780042,0.78925,0.0627059,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEF2C","MEF2C","MA0497.1","-4.35885",0.999995,0.793429,0.802844,0.0634482,930,"False",1,0.0281378374149207,0.0700744520112855,NA,NA,NA,0.00506418684057743,0.0501861588187703
"SOX2","SOX2","MA0143.4","-4.37836",0.999995,0.814351,0.823216,0.0594415,930,"False",1,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393
"RORA","RORA","MA0071.1","-4.39076",0.999996,0.815595,0.823488,0.0520555,930,"False",1,3.26516298837951e-07,2.17837902603835e-06,0.7972398650024,0.79776238489057,0.240602370220165,0.00177467292228265,0.137463228894801
"SOX13","SOX13","MA1120.1","-4.40614",0.999996,0.819878,0.829006,0.0611394,930,"False",1,0.435973829108338,0.141692205656678,NA,NA,NA,0.716554679487658,0.8430040740591
"TWIST1","TWIST1","MA1123.2","-4.40521",0.999996,0.808906,0.816578,0.0528418,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXC1","FOXC1","MA0032.2","-4.44039",0.999997,0.81505,0.825264,0.0702524,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXA1","FOXA1","MA0148.4","-4.44233",0.999997,0.776693,0.786924,0.0710672,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEF2A","MEF2A","MA0052.4","-4.47661",0.999997,0.754543,0.766248,0.0771336,930,"False",1,0.000358361179017049,0.0521875265445215,NA,NA,NA,0.0349301484581637,0.410865004334382
"Atoh1","Atoh1","MA0461.2","-4.49954",0.999997,0.81621,0.823517,0.0485396,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OLIG3","OLIG3","MA0827.1","-4.51574",0.999998,0.812045,0.819075,0.0454736,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nfe2l2","Nfe2l2","MA0150.2","-4.52012",0.999998,0.739851,0.746756,0.0436419,930,"False",1,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"FOXC2","FOXC2","MA0846.1","-4.51881",0.999998,0.807777,0.818261,0.069756,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OLIG2","OLIG2","MA0678.1","-4.52417",0.999998,0.785409,0.793193,0.049779,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RORA","RORA","MA0072.1","-4.54329",0.999998,0.756785,0.76483,0.0502649,930,"False",1,3.26516298837951e-07,2.17837902603835e-06,0.7972398650024,0.79776238489057,0.240602370220165,0.00177467292228265,0.137463228894801
"JUN","JUN","MA0489.1","-4.54719",0.999998,0.792583,0.800788,0.0523575,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"NR4A1","NR4A1","MA1112.2","-4.54524",0.999998,0.810641,0.819326,0.0570583,930,"False",1,NA,NA,NA,NA,NA,NA,0.274718506322876
"NFE2L1","NFE2L1","MA0089.2","-4.55719",0.999998,0.730141,0.737551,0.0470489,930,"True",1,4.74930769770897e-28,4.04600627005607e-12,0.625396488074623,0.626190324464132,-0.165570424608841,0.000262180058059702,0.058778027758531
"FOXD2","FOXD2","MA0847.2","-4.56607",0.999998,0.803285,0.812352,0.0600904,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Dmrt1","Dmrt1","MA1603.1","-4.59066",0.999998,0.747779,0.756716,0.0573938,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RORB","RORB","MA1150.1","-4.60325",0.999998,0.819051,0.826326,0.0466372,930,"False",1,0.00882432907521044,0.000791895482533229,0.609310045648084,0.610702437702275,0.514731314915782,0.021755874438585,0.504075480329256
"TBX19","TBX19","MA0804.1","-4.6266",0.999999,0.676567,0.682991,0.0415469,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MXI1","MXI1","MA1108.2","-4.63403",0.999999,0.854334,0.863902,0.0603388,930,"False",1,0.00802302470838388,0.0127205403924085,NA,NA,NA,0.164547328679354,0.615564963022979
"Pou5f1","Pou5f1::Sox2","MA0142.1","-4.63315",0.999999,0.740304,0.749041,0.0567542,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Sox2","Pou5f1::Sox2","MA0142.1","-4.63315",0.999999,0.740304,0.749041,0.0567542,930,"False",1,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393
"FOXF2","FOXF2","MA0030.1","-4.72291",0.999999,0.766406,0.775928,0.0605731,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXH1","FOXH1","MA0479.1","-4.73374",0.999999,0.811182,0.8201,0.0555003,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Sox1","Sox1","MA0870.1","-4.75815",0.999999,0.683256,0.692287,0.053569,930,"False",1,0.000522992773305155,0.025513637425922,0.838294740576834,0.838715783017862,0.0686096682461208,0.442987600420927,0.472260157703529
"NR2F2","NR2F2","MA1111.1","-4.786",0.999999,0.81288,0.822183,0.0570329,930,"True",1,1.80531895391304e-06,8.55695464733481e-06,0.240105895320305,0.241438875454818,0.40114314079574,0.0515089745492369,0.191544380031509
"SOX21","SOX21","MA0866.1","-4.81069",0.999999,0.682382,0.69156,0.0551727,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ESRRB","ESRRB","MA0141.3","-4.88776",1,0.762557,0.771515,0.0541477,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF382","ZNF382","MA1594.1","-4.95384",1,0.67497,0.680435,0.0321227,930,"False",1,0.000273833183853151,0.743489746813911,NA,NA,NA,0.344212273338612,0.149386262691494
"DMRTC2","DMRTC2","MA1479.1","-4.98308",1,0.765588,0.774699,0.0547654,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"DMRTA2","DMRTA2","MA1478.1","-4.99812",1,0.796236,0.804898,0.0506069,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXE1","FOXE1","MA1487.1","-5.19335",1,0.76452,0.774922,0.0590211,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Six3","Six3","MA0631.1","-5.26577",1,0.721659,0.729997,0.0452979,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Twist2","Twist2","MA0633.1","-5.27012",1,0.794699,0.805608,0.0602174,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF136","ZNF136","MA1588.1","-5.30662",1,0.719716,0.727715,0.0429159,930,"False",1,0.120896200486787,0.484852948681258,NA,NA,NA,0.379091362377811,0.205489660724178
"DMRT3","DMRT3","MA0610.1","-5.80434",1,0.774896,0.786884,0.0595276,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Degrees","Degrees","of","freedom:",38311,NA,NA,NA,NA,"False",1,NA,NA,NA,NA,NA,NA,NA
