"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"GLB1","P16278","0.0356403884012001","4829.9110053208","4975.6533079289",0.203726404511322,1
"SEC23B","Q15437","0.419023022977001","1888.80298432369","1907.16744639892",0.667668413854463,1
"DENND5A","Q6IQ26","0.137484421329528","1112.17241421574","1156.29650635024",0.384508575211,1
"AASDHPPT","Q9NRN7","0.183956676807705","13696.3202292576","13845.5844400727",0.438891027002588,1
"FRRS1L","Q9P0K9","0.957986734112311","7094.91725490542","7105.56968649401",0.982500157864896,1
"SRPRB","Q9Y5M8","0.120979291480156","8534.31442216022","8401.09047511076",0.360821256102178,1
"MLST8","Q9BVC4","0.210226191494803","3932.85924122193","4040.45220160848",0.46978274076236,1
"WDR59","Q6PJI9","0.617836584270564","1187.42198859286","1194.00767905635",0.813715669895531,1
"STX4","Q12846","0.661786295042122","7050.92291459248","7074.93125430767",0.841529391287086,1
"CMBL","Q96DG6","0.125611169976697","24259.7602802502","24697.0058994891",0.36667720469612,1
"EFEMP1","Q12805","0.977948569305122","4458.98618814315","4484.90684614858",0.991140093456579,1
"PRPF40A","O75400","0.0686049720176031","6012.63562819987","6234.8178328716",0.279088312091815,1
"MRE11","P49959","0.454834814628923","2342.92549212384","2363.7105668581",0.696039687057472,1
"UBAC1","Q9BSL1","0.265299917386364","4548.91911672839","4589.34651566906",0.526289300446065,1
"PPP6C","O00743","0.21448460809537","14995.4160032185","15160.2088643506",0.474885421092382,1
"CSMD3","Q7Z407","0.980362190796973","1134.24434602021","1134.21582953438",0.991477350967068,1
"CNDP1","Q96KN2","0.280679356153802","6322.0407758902","6056.41034515834",0.541223268198005,1
"LZIC","Q8WZA0","0.586893127588404","13716.3729740806","13807.594817086",0.795849047377816,1
"CTNNA3","Q9UI47","0.491653475510858","3403.49778184312","3512.70171684501",0.729413888342502,1
"NDUFS4","O43181","0.00225607682215321","30845.1324820885","29228.3568590489",0.0542306456334473,1
"TRA2B","P62995","0.142108092271928","11807.3597477819","12190.8478695087",0.389893422691048,1
"SNX32","Q86XE0","0.116918762674637","5876.61676911139","5665.21997224774",0.355710002788962,1
"UBE2M","P61081","0.618164994562354","23297.173011048","23443.2644094313",0.813762219630371,1
"AKAP8L","Q9ULX6","0.00453038078545279","2841.91005149408","2995.5849423519",0.0758987072643977,1
"RABGAP1L","B7ZAP0","0.854724680250441","7833.72956457356","7827.50288510012",0.939752167085542,1
"ODR4","Q5SWX8","0.684718556655763","4706.56799787043","4678.68595257052",0.855925580180472,1
"PBLD","P30039","0.0111193260595667","1895.34552438246","2033.01282567779",0.116313807000608,1
"PTEN","P60484","0.879058536797348","7846.26145896735","7819.67597713657",0.950928094035203,1
"PPP2R5A","Q15172","6.91376636259326e-06","11682.7888390286","11202.877647969",0.00203535917427338,0.0540241703573037
"CPPED1","Q9BRF8","0.901554342614081","7176.58003506151","7152.38103718781",0.960266531002808,1
"DCAF6","Q58WW2","0.182271857006738","4232.74518832814","4282.66519083077",0.436491661247518,1
"ARID1B","Q8NFD5","0.816184347371136","3180.25206937957","3171.8561348716",0.920829409523254,1
"EPB41L5","Q9HCM4","0.959700462110799","2747.02113121901","2754.75171324731",0.98335948215759,1
"LAMB1","P07942","0.572898052322872","2476.69114180205","2435.30994652711",0.787168169659033,1
"UBR5","O95071","0.650066985178833","759.605495495114","768.028215073259",0.833574105004506,1
"PLEKHO2","Q8TD55","0.782922289140627","5490.6594156076","5481.10769098945",0.907133002493302,1
"GSTT1","P30711","0.228271310007223","6947.48166867913","6549.06342396489",0.491290859386017,1
"F3","P13726","0.33795198901979","6679.31942542339","6509.48156416903",0.596737949259957,1
"NUP88","Q99567","0.0663349234261944","4025.56291910998","4107.24212438991",0.274730169778668,1
"SLC8A3","P57103","0.134183201766666","2382.4270296037","2333.95799273311",0.379702372508118,1
"PRNP","P04156","0.0491296308057198","19047.7382630737","19882.9323500263",0.236682450749627,1
"CD44","P16070","0.140131358494566","13383.6569747921","14741.4292770903",0.387363846323479,1
"IST1","P53990","0.504700889502349","25499.5524779547","25572.4507296466",0.738505669457999,1
"RBBP7","Q16576","0.577263233647594","10293.5222567713","10438.8023119685",0.789514074920663,1
"NYAP1","Q6ZVC0","0.105660671441647","1988.39006496376","2030.18035538489",0.340361910775248,1
"ABCC4","O15439","0.581969089863338","1510.52896733212","1497.55815790932",0.792662797314297,1
"ARHGEF10L","Q9HCE6","0.225933847663794","1863.18607362772","1916.03851206563",0.488322822623414,1
"CACNG2","Q9Y698","0.691224346648015","4134.66682414475","4171.17122237139",0.85897376665197,1
"GNG4","P50150","0.634255738481556","3048.13959442345","2908.83820919417",0.822991570435149,1
"NDUFA7","O95182","0.504875516540137","31143.7079037989","30883.1102404036",0.738505669457999,1
"EXD2","Q9NVH0","0.67075497713623","3161.55402049294","3176.9909583111",0.846898320936429,1
"SIN3A","Q96ST3","0.336525656908532","2097.54545225537","2155.4115334719",0.595069355755435,1
"DDR1","Q08345","0.258204237287709","3128.17054811193","3193.77524365542",0.519438485749426,1
"ZADH2","Q8N4Q0","0.201273177791835","11505.6234146777","11413.0555576007",0.457878286684612,1
"TERF2","Q15554","0.235801939020645","1114.91282716535","1156.26690712173",0.500015292132244,1
"KANK2","Q63ZY3","0.259587974632874","2291.93701279453","2207.15181749265",0.520356215897961,1
"MYL6B","P14649","0.220688012066689","26032.4256880395","25593.0402663648",0.482095646152952,1
"KANK1","Q14678","0.907420722482173","2061.41205390683","2069.92443080736",0.96234874124263,1
"DNAJC10","Q8IXB1","0.377464297472627","3510.3877413248","3471.85966438645",0.632109557639759,1
"HLCS","P50747","0.802304220982574","4546.90680628448","4551.40934077199",0.916128304842271,1
"TRAF2","Q12933","0.617469637570028","4089.8129164372","4058.71706402717",0.813369478754585,1
"KRT16","P08779","0.287482145188733","869.403332841857","737.506837683926",0.55004541687188,1
"UBXN7","O94888","0.458898126735914","4705.36447468233","4777.82517669454",0.699537643838165,1
"GGH","Q92820","0.852624035909827","15033.7807845894","15042.322481044",0.93864454864032,1
"STMN2","Q93045","0.761512837479533","5047.48400317754","5016.69299088433",0.896088379030292,1
"GLRX3","O76003","0.34744023221702","9953.33068923679","10047.7927661763",0.605328422417791,1
"CHN2","P52757","0.25186563929354","2880.3237649656","3070.65030995115",0.513633979285034,1
"PRPF31","Q8WWY3","0.376240787345392","5655.12854811118","5581.06865739803",0.631776747131604,1
"MAP3K4","Q9Y6R4","0.411787853396946","1518.85790036844","1533.72796306257",0.659622620913919,1
"IGLON5","A6NGN9","0.212033047550473","7542.20978498698","7651.38262434172",0.471425721728205,1
"GBA","P04062","0.330675805183851","9262.16570145343","9149.89158857858",0.589434252253563,1
"UBE2Q1","Q7Z7E8","0.0203213576363077","8972.63194225143","8749.04581942397",0.154613618309895,1
"SNRK","Q9NRH2","0.57806628280535","3537.43310105559","3579.45362577929",0.789549018325643,1
"DHRS11","Q6UWP2","0.950584884174138","10761.1141625284","10769.747879817",0.980965436468134,1
"DDX21","Q9NR30","0.374001821171838","1835.94824620702","1816.13427533005",0.62970269998637,1
"NFAT5","O94916","0.00219943486927122","2890.8593943693","2969.11577775596",0.0533738635667246,1
"POLDIP2","Q9Y2S7","0.132031364515843","6381.73989626223","6200.04699383649",0.376619446333838,1
"MYO5B","Q9ULV0","0.0529775294710452","1320.21574349847","1267.93019661585",0.245240767349969,1
"NCBP1","Q09161","0.0658346268942515","4945.70074289301","5129.44467743002",0.273562432791806,1
"MSH2","P43246","0.0239841105063433","2318.77319207939","2392.07717708665",0.169297054649112,1
"GCSH","P23434","0.00491613198736109","7424.17538116964","7145.44456078924",0.0791323163811839,1
"MRPS5","P82675","0.00775788205609661","5072.82243641674","4867.52194899362",0.0997040960301627,1
"NAA30","Q147X3","0.452550314670274","3884.33365802521","3904.23062770343",0.694278618829448,1
"SLC25A18","Q9H1K4","0.0840742298123346","3125.88199037455","3199.81340585082",0.308719939733826,1
"ASH2L","Q9UBL3","0.551633518163657","3494.75643256598","3533.14590179107",0.772288750712451,1
"GYG1","P46976","0.322508906244651","12622.401077763","12898.8588699406",0.582808714172791,1
"MICAL1","Q8TDZ2","0.0445941226955895","2026.11079887265","1973.94858129145",0.22725587666989,1
"IKBKG","Q9Y6K9","0.57091616540833","4386.88591875473","4399.10840127653",0.78522597216907,1
"ATP6AP2","O75787","0.274940475259125","7111.03246901908","7031.16145628886",0.535205062155396,1
"STX5","Q13190","0.00105623006490582","5889.99870871319","5737.03036939929",0.035463777202154,1
"METTL26","Q96S19","0.0119081976983868","9167.84258051325","9399.31125998164",0.121123924428442,1
"ADCY6","O43306","0.569879043504857","590.485477155675","595.804305374912",0.784814037001578,1
"ANO6","Q4KMQ2","0.00955022621710543","4288.64623918873","4469.02572225099",0.109159693636789,1
"MGRN1","O60291","0.851106150341297","2188.71734209647","2188.60967661387",0.93864454864032,1
"PIEZO1","Q92508","0.4398228899433","708.615612903398","722.272936592248",0.683935534729741,1
"SSRP1","Q08945","0.466349185585492","7305.79369377615","7409.84513132033",0.706485563428661,1
"TSC22D4","Q9Y3Q8","0.557626376754013","13914.6615880852","13876.5374672904",0.776285317705838,1
"REEP2","Q9BRK0","0.509570961595653","8536.40445513726","8493.1666244888",0.741881501045018,1
"NAA25","Q14CX7","0.57949560608612","3242.09153300425","3224.04951332834",0.790672021295083,1
"GGA1","Q9UJY5","0.0346163609827416","9948.77376645209","9799.90272053595",0.20231282327535,1
"PHACTR3","Q96KR7","0.657499122003499","3580.25840860039","3576.48268073571",0.838534052445788,1
"KIAA0319L","Q8IZA0","0.160774145241908","2912.79885008719","2881.27861831465",0.41245770939685,1
"PHIP","Q8WWQ0","0.0722967799828539","1942.1547756043","2042.68105632847",0.285749640255954,1
"TRHDE","Q9UKU6","0.296325265512015","4665.79258907851","4758.51879126464",0.559566366532355,1
"NQO1","P15559","0.735917927909765","14186.3956213005","14282.6506754667",0.885593412478578,1
"BTBD11","A6QL63","0.852167334529308","2766.34183042844","2759.73471093398",0.93864454864032,1
"MAD1L1","Q9Y6D9","0.716977859070036","2622.43595854802","2637.52997904523",0.87511168240757,1
"BROX","Q5VW32","0.100000059196458","12039.0754190881","11737.0089557561",0.332935859634053,1
"PCNA","P12004","0.979328323513035","5719.34213780236","5741.19383234581",0.991477350967068,1
"TATDN1","Q6P1N9","0.742901558523817","8403.15800300876","8376.23299845795",0.887755433293333,1
"BZW2","Q9Y6E2","0.0976275455547309","9768.30377751915","9568.15247129468",0.330529307177066,1
"ARMCX2","Q7L311","0.362158444694714","3110.6220367317","3171.82470099828",0.618964585923993,1
"SLC25A10","Q9UBX3","0.0167407401764702","8528.9752568997","8271.4890488302",0.139308310827898,1
"DDX58","O95786","0.598774825253696","1612.9581173938","1621.97909498556",0.803094144272637,1
"MYO9B","Q13459","0.5154718646245","1271.02442313674","1251.292394826",0.745630720136217,1
"NDUFA8","P51970","0.0771009521245216","27039.0832100707","26357.9339425727",0.295999489184666,1
"ULK3","Q6PHR2","0.509110828929683","4904.96311295592","4948.23035634151",0.741508297717902,1
"HID1","Q8IV36","0.160990853100541","4764.84257868678","4689.62756408902",0.41245770939685,1
"GAB2","Q9UQC2","0.0225519774819085","4401.32114478016","4312.39631727973",0.164538890797043,1
"DPP8","Q6V1X1","0.00780533584493038","3387.61529795131","3277.86412669413",0.0999011116290552,1
"PPP2R2B","Q00005","0.367275030215306","1763.57317389265","1713.61045029345",0.623888496978783,1
"NUP188","Q5SRE5","0.186414626093475","2340.99320278475","2382.63941576289",0.442253426121538,1
"TMOD3","Q9NYL9","0.0760092546919811","2939.87944782254","2850.17240265165",0.293827646743139,1
"PGRMC2","O15173","0.0202400608309742","10487.7182018066","10211.4822002583",0.154613618309895,1
"OSBPL10","Q9BXB5","0.361392231492828","2733.16865221122","2769.17478738573",0.618141498524958,1
"MRPL1","Q9BYD6","0.676582892772439","8200.30471293741","8112.35882934098",0.850517812761235,1
"NUBPL","Q8TB37","0.867052364379857","6311.55654017215","6310.31068360719",0.945589277775883,1
"CHID1","Q9BWS9","0.0702351437234502","11052.3716837605","10809.6085192897",0.281736986197555,1
"SPG11","Q96JI7","0.883753664427546","1059.98656998241","1058.0995073355",0.953424152124374,1
"ARPC1B","O15143","0.0310198273960546","5185.17549545383","4948.15829685608",0.192638810855122,1
"NT5C1A","Q9BXI3","0.310436938404791","3739.80458088556","3827.48504236353",0.571842111432116,1
"SLITRK5","O94991","0.54486910908908","3248.3680829398","3268.22857793918",0.766799265782642,1
"H1FX","Q92522","0.962619011789531","11798.9847884938","11886.6025635993",0.984969593679922,1
"GMPPB","Q9Y5P6","0.253959382222623","6275.44994429963","6361.87702641288",0.515037272952914,1
"PFDN2","Q9UHV9","0.553565874383932","19054.1412455794","18922.4031211639",0.77297422130737,1
"CPSF2","Q9P2I0","0.457142200562892","1480.95855126937","1498.73944844331",0.698359561133614,1
"FNTA","P49354","0.249963786445736","5709.55700953146","5767.04702551742",0.513246403156188,1
"GGT5","P36269","0.0138919594412022","4756.57861697925","4446.94784825896",0.129978424150245,1
"ARFGAP3","Q9NP61","0.150927178356361","6316.58786467886","6412.33788098126",0.399913520405766,1
"NT5C","Q8TCD5","0.16407232376591","10205.8757143962","10538.1220576919",0.41588307632817,1
"KLHL26","Q53HC5","0.258310130133512","2715.73081441118","2769.91573513947",0.519438485749426,1
"UBA52","P62987","0.494609381945554","1553.99212401398","1527.5918122096",0.731291903599349,1
"RASIP1","Q5U651","0.735992272924992","1505.72865342759","1511.82418137302",0.885593412478578,1
"AIMP2","Q13155","0.204093447876867","10635.7154929393","10481.4662807554",0.461454340772523,1
"RTF1","Q92541","0.242552914777088","2618.30107526197","2666.23544971008",0.507991765739043,1
"CPOX","P36551","0.867895789769687","4435.71251950817","4439.06161530433",0.945755770420965,1
"P2RX7","Q99572","0.211939475002733","8275.24379169652","8766.42247677101",0.471425721728205,1
"COL4A1","P02462","0.980149964660022","4844.35997896692","4864.0732130547",0.991477350967068,1
"BDH2","Q9BUT1","0.209018698781606","15162.5164903522","15605.6975318289",0.467986278590106,1
"PTGDS","P41222","0.637733754386136","19157.4578515245","19393.1750359007",0.824359231889705,1
"MRPL15","Q9P015","0.0135621558289004","5934.24987912639","5697.5363264408",0.127969069478496,1
"PSMD9","O00233","0.207866060895125","8846.53620837173","8934.94264574645",0.466608847984633,1
"MSI2","Q96DH6","0.215173012209834","4891.94123440179","5054.22818211386",0.475374431465469,1
"PLEKHA2","Q9HB19","0.360068890929674","6196.33550576751","6257.19556482194",0.617575016849185,1
"TUBAL3","A6NHL2","0.144466847020415","2163.44482595346","2378.95255156949",0.393043795117326,1
"DENND10","Q8TCE6","0.0429648847727835","4382.11389129938","4450.27176045902",0.223967718221835,1
"DHRS7B","Q6IAN0","0.000206999601919891","7076.51497496827","6778.57624021651",0.0144419186553753,1
"CAPN7","Q9Y6W3","0.314610063489644","3112.0102834246","3144.54052924448",0.576172720110472,1
"RPL12","P30050","0.0773088032421814","21406.2916245301","21069.598528128",0.29626826313605,1
"NDUFS6","O75380","0.178281406330038","15877.0436340761","15564.9552452394",0.433649213893106,1
"PFDN5","Q99471","0.00405224787382931","14888.7149150709","14391.1559079576",0.0713159119056357,1
"UROD","P06132","0.00111457074322592","3959.85771111498","4070.90058053251",0.0369036262185057,1
"RRAS2","P62070","0.67275102009365","5646.18875841167","5603.76016987328",0.84829376650182,1
"SEC24A","O95486","0.0546050204803433","2253.61375044611","2314.54166960362",0.249304239600793,1
"ADRM1","Q16186","0.857323848112944","9860.28227555199","9833.79341040272",0.941116565312316,1
"RMDN1","Q96DB5","0.763907082216131","12452.8937954152","12472.251994543",0.89667567078817,1
"RBBP4","Q09028","0.857339443664216","4978.57921030595","4976.94887548658",0.941116565312316,1
"SCG5","P05408","0.000699309549088114","5478.50435667182","5778.33046059512",0.0283129783242203,1
"SDSL","Q96GA7","0.393097048527089","3774.07983037656","3711.55163442711",0.643870008933086,1
"MAVS","Q7Z434","0.242894057868682","3870.97814162846","3930.81496865261",0.508159081174265,1
"BMP2K","Q9NSY1","0.092209709602224","727.673684843926","750.061513430853",0.320293179469307,1
"TRAPPC4","Q9Y296","0.495022740966093","9424.80364083888","9342.40352023509",0.731596405993771,1
"HEXA","P06865","0.842393259461217","7418.65102510792","7471.13260001032",0.934042110081316,1
"YTHDF3","Q7Z739","0.0550607372145711","4106.87244972641","4051.56760618532",0.250433411289091,1
"EIF6","P56537","0.906567200735344","4928.54436468925","4917.99392115618",0.962183218963147,1
"PTPRG","P23470","0.477785474707441","4448.83990692962","4410.29519713576",0.716724073596457,1
"APOD","P05090","0.579983890420025","41883.6449672347","42417.5450439692",0.790971445921034,1
