"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"PGK1","P00558","0.339410529942643","0.175139968774429","0.316544136821066","311615.695728259","314766.117997197",0.604824146173731,1,0.42369774489269,0.596881246409221
"RANBP2","P49792","0.0107581938073008","0.028139395665592","0.0114246443267268","38806.2937189282","39321.7237662888",0.0929361859252839,1,0.162092119672494,0.103204821698316
"PLXNA1","Q9UIW2","0.0230418529013707","0.0166849015916212","0.0264179880413329","68585.918360032","67095.3609961988",0.143579775575208,1,0.118956041092088,0.16514412684398
"SYNGAP1","Q96PV0","0.00679781554254044","0.00961510345891151","0.00705362843282583","84917.4693760879","82823.2024753638",0.0698004344933127,1,0.0864584792036071,0.0798797863392769
"SGIP1","Q9BQI5","0.151381467612293","0.0860035635918793","0.169353018299558","61349.0972243421","60603.0179053245",0.404132144831725,1,0.291174976562801,0.442239765235205
"HSPA1B","P0DMV9","0.367457310654213","0.297700124528503","0.365804365036463","138419.709769127","140330.277604625",0.630364747629423,1,0.562706524689338,0.640554877336843
"CLASP1","Q7Z460","0.0828867420856793","0.0382894423716847","0.0929748135374579","54060.7842441437","54587.8405426848",0.290047918789744,1,0.186413521926694,0.323754542326959
"AP2A2","O94973","0.589208371332096","0.511095529219195","0.612196102082855","84703.0795345857","85140.4205900861",0.800098884818676,1,0.74204765241895,0.818706202580084
"PLXNA4","Q9HCM2","0.0241067867867458","0.0251304792000973","0.0274357704012633","56994.591957379","55930.3860955992",0.147070901312835,1,0.151636729320124,0.168540180751157
"AP1B1","Q10567","0.0285049604951878","0.045681973525374","0.0309651130060204","39423.2316584927","38762.7605905716",0.162820000957162,1,0.206693075348739,0.181560372512584
"MAP4","P27816","0.729519413333714","0.798139562301442","0.802967612103138","112885.489429848","112273.130636024",0.879837119276067,1,0.911526240839443,0.925271455510591
"COL6A3","P12111","0.0159487735671383","0.0545491636709847","0.0012114536259541","41910.5107207153","32872.711572887",0.116350546724096,1,0.228251925358608,0.0308004693580629
"CRMP1","Q14194","0.0317857165383056","0.0689977446011637","0.0317193474273192","133595.3351166","130578.294192986",0.174052970588872,1,0.258089217957632,0.184466711309195
"NNT","Q13423","0.077883124640612","0.0829183541565679","0.0975056388013862","241697.575898821","237400.35657215",0.280839287467348,1,0.28744355786108,0.331294851578366
"INA","Q16352","0.177695776759794","0.134497750090303","0.151691742994512","159256.455123854","163915.909038761",0.437879154714926,1,0.368759796212501,0.416193567331151
"PYGM","P11217","0.848230732093413","0.759659658743148","0.831489793643691","62958.5044705569","63197.4445824543",0.938747169596571,1,0.895726659637688,0.934881304715263
"IPO5","O00410","0.00565296611294679","0.0186128086085071","0.0058360721105915","54027.5381049386","52542.6099139974",0.0630964569676409,1,0.126911419255562,0.0719804926933439
"TUBA8","Q9NY65","0.470195987527756","0.440018701230865","0.461335803432577","36027.661311035","36402.008813067",0.715782475461112,1,0.686641835173104,0.721408438667632
"RTN1","Q16799","0.00755453821430682","0.0228398790084303","0.0133106102315426","100663.142109691","97894.7841938256",0.0741597507620521,1,0.144044240978107,0.113053378640515
"GRIPAP1","Q4V328","0.561871625096401","0.723599342276354","0.539392368823795","52786.3560042492","52601.8436524664",0.782031490305035,1,0.878937550217228,0.775779858271514
"NCKAP1","Q9Y2A7","0.0173653560247101","0.0249718098059145","0.0259087097663822","106455.950766247","104513.383705691",0.121697660965995,1,0.15126335025071,0.163530418509298
"MTOR","P42345","0.0113882241888339","0.0286699483205784","0.012938457790548","35661.3044906274","35307.15691886",0.0952757856654691,1,0.163166042372177,0.110735059337724
"CASKIN1","Q8WXD9","0.436083545833232","0.874568128610618","0.448181456490803","59439.7759737718","59030.403833461",0.689091370503716,1,0.949281199744877,0.710464296260502
"CEP170","Q5SW79","0.0647546824711698","0.0364992016614152","0.0585337814347012","36481.6356597592","36823.1971588517",0.252491561292276,1,0.183058255315981,0.253397766277427
"DPYSL3","Q14195","0.0652058089371519","0.0613375822551362","0.0780832896897322","85285.4952660836","87454.8816720882",0.253486192905166,1,0.244162948416523,0.296297118883732
"KALRN","O60229","1.73180967676077e-05","2.3843830385378e-05","3.42803022081008e-05","15257.9763886222","14744.61128147",0.00196121171220415,0.135323608142087,0.00351539038927064,0.00514708792394262
"KIF5B","P33176","0.0128470925909638","0.0164635659084387","0.0300779250733408","61218.6212068555","60259.649774721",0.102435899495705,1,0.118349865693229,0.178738031742385
"PFKM","P08237","0.118600617961017","0.103623390558111","0.129905978998939","107010.018685398","108242.415844852",0.35197312143843,1,0.323109805994046,0.384012838452726
"CDC42BPB","Q9Y5S2","0.0020361267667613","0.00725684620786467","0.00425627671760249","87261.2787579309","85854.4273377776",0.0362421288279563,1,0.0726987131644289,0.0594965049576849
"CIT","O14578","0.0402154387111672","0.0305952662373005","0.0502547038775429","69954.4687679436","71358.3229893072",0.19705409408478,1,0.16812335469639,0.234629532108415
"AAK1","Q2M2I8","0.301532405445447","0.418588221350784","0.305799635272701","47265.9627252489","46928.0847456376",0.569813073880189,1,0.672598881685179,0.589131743101796
"GLS","O94925","0.838558600888929","0.973642532773863","0.829817277489184","101537.552330157","101309.73581345",0.934993700516379,1,0.989566789196563,0.934725703661595
"GPI","P06744","0.544283441432123","0.217389023977151","0.547234951585351","183392.75078738","184579.299472259",0.771463558871136,1,0.475287586277968,0.782021563951707
"PTPRS","Q13332","0.0402864269751778","0.108921099674083","0.0642412674866041","21110.9307800855","20831.003504587",0.19705409408478,1,0.331164960528139,0.265317792886007
"IQGAP1","P46940","0.61614847361652","0.603862934585934","0.664785709817198","34262.5959875511","33976.1726946864",0.81478831830081,1,0.806320056536994,0.843644664138191
"HADHA","P40939","0.357444467029673","0.376295233571712","0.402674434030443","115431.941453483","114375.300419173",0.620820419064206,1,0.634601960232494,0.67147257733371
"EEF2","P13639","0.2585415743316","0.361301239780349","0.291972136541142","124349.625964957","125503.243280399",0.52631133428896,1,0.6216091910437,0.574967307190646
"PACSIN1","Q9BY11","0.050626452239838","0.0766089715724362","0.0690746642359238","180576.665113161","176166.628547443",0.220141957597159,1,0.273718566011439,0.276652704428246
"AP3D1","O14617","0.0790366446286675","0.128548918274037","0.0992569935696703","78892.2489315833","77688.7768781752",0.282650957038173,1,0.361799232843403,0.333588880754152
"PPFIA3","O75145","0.319769544924608","0.293743846812031","0.308468256636641","74120.8301895117","73630.1040820249",0.587578877641303,1,0.559681351430202,0.591122632920749
"OGDHL","Q9ULD0","0.201289019701346","0.453910774020435","0.214699472762406","48755.3461861139","49567.2329198371",0.465750854096909,1,0.696418375848356,0.494011095455077
"IQSEC2","Q5JU85","0.707241293412322","0.397784690288751","0.701096553405187","46005.2361835184","46137.6453079934",0.866459287659192,1,0.653688658236867,0.867651623279786
"SNRNP200","O75643","0.706558724671514","0.836160466274721","0.718263819090815","37533.6155358072","37447.2038589509",0.866459287659192,1,0.928354345477504,0.876630668839391
"UBE2O","Q9C0C9","0.00118971565717881","0.000296300163537275","0.00271213447229826","46627.6325271114","47460.5524935743",0.0273215897971955,1,0.0128306593899747,0.0467828228841912
"DHX9","Q08211","0.871467456858643","0.615002789186993","0.84059434110134","57178.9779345112","57242.9642128729",0.947222074625222,1,0.812860587738018,0.937900420689937
"SLC25A12","O75746","0.580961703981615","0.551210465262252","0.600146604149657","109038.857118447","109686.456405139",0.794655485655973,1,0.77064923520473,0.812605365590958
"DIP2B","Q9P265","0.521373960419213","0.193744590715918","0.592697592931488","37410.9560263019","37250.4813543574",0.754989414658756,1,0.448080893204419,0.808519046057707
"NPEPPS","P55786","0.0127458120518183","0.0061689159854988","0.0188608006442374","128296.721732518","131332.363274601",0.102079831014375,1,0.065889091808008,0.136968676797464
"LAMA2","P24043","0.448549940558515","0.334290445452353","0.458860284367374","25661.0974525399","25370.7275557573",0.699036544779465,1,0.597608222549688,0.719969637859937
"CYFIP2","Q96F07","0.000185979562461756","0.000142080886177074","0.000303967286328964","90767.5487686189","87992.8725161944",0.00919774874098836,1,0.00881127019514013,0.0143951537901486
"ABAT","P80404","0.921208131324985","0.900667224445866","0.922426115212733","103595.692028216","103718.24405496",0.968783257445195,1,0.960138293563438,0.970667339323454
"CLIP2","Q9UDT6","0.4228371275314","0.358091935197202","0.457847397331347","55548.5820516916","55886.0356231205",0.678310267815717,1,0.618644789217541,0.719553411654695
"SNAP25","P60880","0.000588090992363517","0.00152106044133167","0.00145053878681127","124768.078046977","119438.444436196",0.0175394771539257,1,0.0305500063652835,0.0341532993872947
"HSPA12A","O43301","0.535541571667544","0.492396688443905","0.543159440974684","132855.247385383","131947.704084605",0.765451223890651,1,0.726920030889982,0.77859881513352
"CLIP1","P30622","0.394204148364269","0.109462445088315","0.412503366837799","59543.8022771735","59873.0679177265",0.654621790569552,1,0.331655504428109,0.680700896685644
"CCT2","P78371","0.847775608570124","0.905513063468467","0.886837922033779","73241.5085815749","73135.7088902625",0.938595147162406,1,0.961761462273019,0.9564408467746
"SYT1","P21579","0.179269699512698","0.519788162918651","0.199745807314916","223666.985344641","219966.239166609",0.440250341504323,1,0.747309053366392,0.476835370541603
"CAMK2B","Q13554","0.221197450678889","0.248015423359943","0.240513834660159","93542.967271213","94771.0848106386",0.486297089587956,1,0.510669965252858,0.520543788231349
"RPH3A","Q9Y2J0","0.0157570358443957","0.019234272849839","0.0193466794885774","77085.7507485602","74232.8643509511",0.116156111403875,1,0.129677832656292,0.139203456283374
"CNTNAP1","P78357","0.552311988047512","0.45243690251054","0.584837430323013","84586.5271606728","83918.0016344861",0.777895795710753,1,0.695522714187952,0.802021705957182
"PTK2B","Q14289","0.268967269612646","0.477099055490802","0.312313026050422","57847.5064004745","57152.7574424628",0.537189430017756,1,0.714870952944416,0.594001853730956
"KIAA1109","Q2LD37","0.000302480064541877","0.0013283016393251","0.000960908757195447","17285.9500865264","17653.2450710376",0.0115861726682854,1,0.0287152084581644,0.0271944197965771
"ACLY","P53396","0.807841094777318","0.778362567449974","0.758537223455873","117126.49861184","117348.008091545",0.924226986030741,1,0.905482373389027,0.899761630629181
"RTN3","O95197","0.00802741758746942","0.0199387592158496","0.0173359899444175","85408.5411352436","83344.487588082",0.0771898812583633,1,0.133163644882606,0.130630111307308
"GRIA2","P42262","0.0283339150342752","0.0224041863488105","0.0339020804884762","72592.6010716034","71091.1108535197",0.162198690166906,1,0.142214713346552,0.190704429151115
"PRKCA","P17252","0.42532445011467","0.398467941593488","0.473717196921917","56377.0013345777","56779.7328554933",0.680344985301132,1,0.654123633531831,0.730680255970758
"CNTNAP2","Q9UHC6","0.998409924719895","0.922985948673958","0.995058365958123","54606.8827956297","54606.1215797209",0.999076449457374,1,0.969466299106258,0.998011102384647
"PRKCB","P05771","0.495737321154919","0.397102145613101","0.502929526436891","74255.0991538903","74640.5104652773",0.737096077211441,1,0.653253929646478,0.74955012770892
"VDAC1","P21796","0.638011560847458","0.606425617724138","0.6645118883813","314648.632229833","312756.837866118",0.825461641267834,1,0.807396452018472,0.843644664138191
"GDI2","P50395","0.569513233750545","0.909392278157912","0.643304362652","67985.5258915995","67627.1118245282",0.787502461250532,1,0.963654903922691,0.832884710916563
"C4B; C4B_2","P0C0L5","0.0215441272856119","0.0244232789498619","0.0270336938837988","40093.5770454757","43735.3951154008",0.137425151518181,1,0.149096485714235,0.167253589871737
"C4A","P0C0L4","1.6821677352613e-05","0.000486203039002136","0.000283330036162163","1453.38233866599","1868.46414141005",0.00196121171220415,0.131444586833318,0.016960672083762,0.0140210345653713
"FSCN1","Q16658","0.380052909364587","0.320987999395069","0.359155480767808","93345.3300574044","92555.4159583092",0.643077833212404,1,0.583786304485948,0.635150971768979
"MTHFD1","P11586","0.123850083282514","0.0736042727898491","0.131299163043216","82456.2000737678","83607.9532431201",0.359920911933291,1,0.267882527983177,0.385413846739177
"GPRIN1","Q7Z2K8","0.823326267783005","0.917157100334333","0.827422228131564","87079.8404248192","86864.351034092",0.929876376354509,1,0.967532614487698,0.933077206412489
"ANK1","P16157","0.566486682372065","0.721765753562095","0.546633971493714","23920.8014505377","24149.8241683542",0.785123614057346,1,0.877938604971079,0.781591555947279
"MICAL3","Q7RTP6","0.0342512013840626","0.044372253291261","0.0505254736206646","44583.3210520587","45218.2174406904",0.182067270486439,1,0.203238445028085,0.235424001712506
"TRIM2","Q9C040","0.413303361720516","0.255610400770954","0.400523448326071","63497.9567988945","63946.7800995884",0.670735013317461,1,0.520954530940072,0.669738973939636
"SCN2A","Q99250","0.470127459995971","0.567679035635311","0.490577579555482","60869.8243033327","60490.8345793881",0.715782475461112,1,0.782749953141754,0.740319275134518
"LETM1","O95202","0.502759339205033","0.86397251800794","0.570045902798491","64898.3260531154","64489.0176230762",0.740958407496818,1,0.944075130151593,0.794424591486964
"EPS15L1","Q9UBC2","0.484383262100534","0.807603765529572","0.528163859640039","70438.997405886","70756.872889365",0.728750775405539,1,0.914983305743742,0.767541304080855
"L1CAM","P32004","0.000637429752027109","0.000693523211955443","0.00115711760616319","93234.8301646192","97040.8807820377",0.0183796165399994,1,0.0206769025446934,0.0301390565818639
"DCLK1","O15075","0.00424759766781854","0.00482927534576444","0.00606792909640189","75879.5550376805","73945.06586687",0.0545907252593276,1,0.0573566723453371,0.0733975200608117
